FIPS:Block,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,FIPS:County,FIPS:State,Cantidad de Casos
120310167291019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120310172001066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120310173002023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120330005001055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120330011044003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120330036112016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120459602003029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120530403021033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120530403031004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120530407022004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120530409092015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120530409112010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120559604002021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120559613011048,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
120570001011004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570002021023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570012003014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570018003010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570031002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570068012015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570103031004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570105021002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570107014008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570108172000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570111073006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570112042000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570116072008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570118033000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570121061003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570127011005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570129002045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570135053000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570137041052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570138022002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120570141221042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120610503024009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120610507033014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120610507042000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120632101001079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120632109003021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690301071009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690302041021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690302063034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690302063052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690304051044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690312031153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120690312041185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710011014023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710101021014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710102042044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710104072012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710502063004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120710602031017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730007002012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730011011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730015001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730021011004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730027011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120730027022030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120810003063005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120810008042012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120810009011002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120810011061015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120810014033034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120830002004033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120830008013027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120830012081046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120830019001191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120830025024015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120850018012021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860002063002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860002201003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860004141035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860005032049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860005051006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860010041018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860010045009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860015011013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860030033007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860034004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860036021005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860040005020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860042041011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860043034003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860054071021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860083092013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860088052019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860091002191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860096002005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860096002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860099041004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860099062019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860102072013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860102092010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860103001045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860108011023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860108023003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860112021002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860113004001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860113005006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860116003000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860164002022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860168002010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120860199002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120890502032002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120890503022068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120910212001026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120910217002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120910219002007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950135071024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950135081006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950135111000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950136062018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950137011017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950137023011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950145041052,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
120950147041084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950167231024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950167291062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950167301024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950169021041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950169021047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950169061018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950175012110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950180001033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950183002013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950183004035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950185003031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950185003048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120950189005068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990002052009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990014021042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990038005002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990057024007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990058131000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990067001016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990068012001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990069072013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990077243008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990078392003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120990082013010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121010302051025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121010330141020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121010331011020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030201013005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030206004006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030241004021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030242002004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030247021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030248041016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030249051027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030250043047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030262002015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030264001016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030266012014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121030275013037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050104023028,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
121050114002007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050115013009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050116062000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050116062032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050121114002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050121131015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050122063015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050125031000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050130024015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050132001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050141053013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050141253011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050153021050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121050154021012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121079507004058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121079507004077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121079514011076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121090202001052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121090209023020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121090211022018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121090214051014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113804005007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113805004006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113805005001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113805006023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113808001163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113820083054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113821061045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121113821063029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121130107024011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121130108151013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121130108191015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121150015042006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121150022023021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121150027212070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121150027213061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121170208121002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121170220011007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121199104021033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121199112001022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121199115001130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270807001005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270810001037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270818002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270825062009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270830063043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270832071007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270832091120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270901021148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270901022037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270903032053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270905001003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270908033004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270908043067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910172018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910181018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910181025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910183023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910242067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121270910261013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130159601023035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130159606001023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130159607002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130159608011003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130210127003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130210136031017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130210136042001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130237903001075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130311107003004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130351502004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130390104013060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130390104013064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130459102001054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130459103001118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130459106001039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130459107012030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130510012001050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130510020002043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130510105014018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130510107001182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130570902001029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130570909044014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130591306003008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130591404001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130591504001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130591507001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130630403024017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130630404092013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130630405091024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670302342000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670302342019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670303392004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670303442001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670304051036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670304102001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670312072022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670313121016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130670313121030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130690104001066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130719706003092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130790702022007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130879702002136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890205002021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890212162000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890213081009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890217031000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890217052032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890219071055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890219103006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890223021016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890231022005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130890232105000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130950015001016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130970803031032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130970803041003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130990901002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131030303043027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131030304012052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131050002003015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131099701001010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131131402031037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131131403043042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131150017021044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131150021002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131171303053002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131171305041033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131171305051006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210004002002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210012021013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210035001020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210044001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210058001045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210063001035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210069002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210074001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210078082002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210081021005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210082024001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210088001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210092001032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210106032008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210113052003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210113062025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210114231000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210116221000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131210120001075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131270009001014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131299705002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131350501032067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131350501061055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131350505221011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131350507281014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131370002021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131370004001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131390008003019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131390010033021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131390011021021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131390012021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131499701003052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131510701102007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
131510703102034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131510704041026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131510705021056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131510705021058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131530201092030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131530211033002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131570104004030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131590102001053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131839702002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131850101024000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131850104022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131879602021072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131911101001321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131999708005050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132070501012044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132150003001039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132150115006002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132171003003050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132171006002063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132171009021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132190302001010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132219603001152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132231202021020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132231205031001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132270504001015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132379601021041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132419702022004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132450101041024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132450102031013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132450105104009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
